report_date,city,tavg,tmin,tmax,prcp,rhum,wspd
2024-12-11,Dublin,5.4,5.3,6.9,0.0,,14.0
2024-12-11,Limerick,4.4,3.2,5.4,0.0,,7.3
2024-12-12,Cork,4.8,3.7,5.7,,,15.9
2024-12-12,Dublin,4.6,4.4,6.3,0.0,,7.5
2024-12-12,Limerick,4.8,3.7,5.5,0.0,,9.2
2024-12-13,Cork,5.4,4.7,6.7,,,10.2
2024-12-13,Dublin,4.6,4.5,6.2,0.2,,12.8
2024-12-13,Limerick,5.1,3.0,6.6,0.0,,5.2
2024-12-14,Cork,6.4,3.0,9.0,0.2,,13.2
2024-12-14,Dublin,5.1,1.3,11.1,0.8,,19.2
2024-12-14,Limerick,7.2,3.1,10.7,0.5,,13.8
2024-12-15,Cork,9.5,7.5,11.9,0.0,,17.2
2024-12-15,Dublin,10.9,2.6,12.6,0.2,,28.4
2024-12-15,Limerick,10.6,9.4,11.1,1.8,,20.8
2024-12-16,Cork,9.3,8.2,10.2,0.5,,17.8
2024-12-16,Dublin,9.3,9.2,11.6,0.4,,18.6
2024-12-16,Limerick,10.2,7.9,11.4,0.5,,16.2
2024-12-17,Cork,11.0,9.9,12.5,12.4,,33.2
2024-12-17,Dublin,10.9,6.1,14.7,1.2,,22.6
2024-12-17,Limerick,11.8,7.9,14.8,2.0,,26.0
2024-12-18,Cork,8.7,4.5,12.2,10.9,,23.7
2024-12-18,Dublin,9.5,10.0,10.2,0.7,,23.1
2024-12-18,Limerick,9.1,5.0,14.2,7.1,,17.6
2024-12-19,Cork,4.7,3.2,6.7,0.0,,18.9
2024-12-19,Dublin,3.6,2.3,7.5,0.3,,26.0
2024-12-19,Limerick,6.0,3.9,8.6,1.5,,15.3
2024-12-20,Cork,6.6,2.2,10.1,4.6,,19.0
2024-12-20,Dublin,6.6,2.8,11.7,0.7,,20.0
2024-12-20,Limerick,8.5,5.2,10.5,3.3,,18.8
2024-12-21,Cork,8.9,5.1,12.0,0.2,,30.0
2024-12-21,Dublin,7.7,6.2,11.1,1.1,,32.8
2024-12-21,Limerick,9.3,6.1,12.3,4.8,,38.2
2024-12-22,Cork,5.0,3.7,6.2,0.2,,33.8
2024-12-22,Dublin,3.6,2.0,6.9,0.9,,33.2
2024-12-22,Limerick,6.3,4.1,8.0,9.9,,33.8
2024-12-23,Cork,9.1,6.0,12.2,0.4,,14.7
2024-12-23,Dublin,7.3,2.2,12.2,0.6,,19.7
2024-12-23,Limerick,9.7,5.6,11.9,8.1,,17.0
2024-12-24,Cork,10.2,9.5,11.1,0.0,,15.0
2024-12-24,Dublin,11.5,5.7,12.5,0.1,,16.7
2024-12-24,Limerick,11.3,10.5,11.8,0.5,,16.8
2024-12-25,Cork,9.6,8.7,10.2,0.2,,17.1
2024-12-25,Dublin,10.5,10.3,11.6,0.0,,13.8
2024-12-25,Limerick,11.1,9.4,12.8,0.0,,13.2
2024-12-26,Cork,8.9,8.5,9.6,0.2,,10.8
2024-12-26,Dublin,8.3,5.3,9.2,0.0,,7.2
2024-12-26,Limerick,9.6,7.8,11.1,0.0,,12.2
2024-12-27,Cork,8.4,7.6,9.2,0.1,,8.2
2024-12-27,Dublin,8.3,7.4,10.7,0.0,,7.5
2024-12-27,Limerick,9.6,7.6,11.0,0.0,,10.0
2024-12-28,Cork,7.2,4.6,8.5,0.3,,7.2
2024-12-28,Dublin,8.9,7.6,10.2,0.1,,11.1
2024-12-28,Limerick,8.2,6.5,10.3,0.8,,10.0
2024-12-29,Cork,8.0,4.2,11.0,0.0,,12.3
2024-12-29,Dublin,8.7,7.4,10.4,0.0,,19.0
2024-12-29,Limerick,9.3,8.3,10.5,0.8,,16.7
2024-12-30,Cork,8.5,7.5,9.7,0.0,,23.2
2024-12-30,Dublin,8.9,8.2,11.0,1.2,,23.1
2024-12-30,Limerick,9.9,8.2,11.0,0.0,,20.0
2024-12-31,Cork,10.0,9.1,11.1,14.6,,37.5
2024-12-31,Dublin,9.6,8.3,11.5,19.7,,27.4
2024-12-31,Limerick,10.3,7.5,11.8,18.3,,27.6
2025-01-01,Cork,5.4,3.2,11.2,10.9,,19.7
2025-01-01,Dublin,4.8,5.2,7.1,0.4,,21.0
2025-01-01,Limerick,6.2,4.0,8.2,12.2,,16.0
2025-01-02,Cork,1.9,-0.5,4.5,0.0,,15.0
2025-01-02,Dublin,-0.1,-1.8,2.8,0.0,,15.9
2025-01-02,Limerick,1.3,-1.4,4.6,1.0,,9.5
2025-01-03,Cork,0.7,-1.0,3.2,0.0,,10.6
2025-01-03,Dublin,0.3,-1.9,2.7,0.0,,14.7
2025-01-03,Limerick,-0.6,-2.6,1.4,0.0,,6.8
2025-01-04,Cork,2.2,-0.4,3.7,14.8,,20.4
2025-01-04,Dublin,1.7,-1.4,4.4,14.5,,11.4
2025-01-04,Limerick,1.6,0.3,3.6,3.0,,13.5
2025-01-05,Cork,1.0,0.0,2.5,37.8,,29.0
2025-01-05,Dublin,2.7,-1.2,3.5,17.6,,27.3
2025-01-05,Limerick,1.1,0.3,2.6,24.9,,20.3
2025-01-06,Cork,1.3,0.7,2.5,0.0,,24.8
2025-01-06,Dublin,1.3,-0.4,3.9,0.1,,26.6
2025-01-06,Limerick,2.3,-0.4,3.5,1.0,,16.0
2025-01-07,Cork,1.5,0.1,3.6,0.0,,17.7
2025-01-07,Dublin,1.1,-0.1,3.3,0.0,,21.5
2025-01-07,Limerick,2.9,-1.4,5.0,1.0,,14.0
2025-01-08,Cork,0.1,-3.0,1.7,0.0,,18.6
2025-01-08,Dublin,-2.5,-2.8,-0.6,0.0,,9.9
2025-01-08,Limerick,-1.7,-3.0,0.3,0.0,,8.7
2025-01-09,Cork,-0.1,-3.5,2.5,0.0,,12.9
2025-01-09,Dublin,-1.8,-4.0,2.2,0.0,,16.1
2025-01-09,Limerick,-1.9,-6.6,2.9,0.0,,4.2
2025-01-10,Cork,5.5,1.2,7.7,7.4,,24.8
2025-01-10,Dublin,1.5,-4.4,6.1,0.4,,14.6
2025-01-10,Limerick,3.1,-1.8,5.5,2.3,,19.8
2025-01-11,Cork,7.0,4.7,9.2,0.0,,10.8
2025-01-11,Dublin,5.9,2.2,8.8,0.1,,15.2
2025-01-11,Limerick,6.4,3.8,9.6,1.8,,10.0
2025-01-12,Cork,8.4,4.6,10.1,1.5,,19.5
2025-01-12,Dublin,3.9,-1.4,11.9,0.0,,9.0
2025-01-12,Limerick,7.9,2.5,11.6,0.0,,20.7
2025-01-13,Cork,10.3,10.0,10.7,2.7,,27.6
2025-01-13,Dublin,11.5,-0.6,13.6,0.1,,22.0
2025-01-13,Limerick,12.2,10.4,13.8,4.1,,18.0
2025-01-14,Cork,10.1,8.2,11.1,0.1,,15.9
2025-01-14,Dublin,11.3,10.4,13.1,0.0,,12.3
2025-01-14,Limerick,11.4,8.3,13.8,0.0,,11.4
2025-01-15,Cork,8.3,6.7,10.1,0.0,,13.8
2025-01-15,Dublin,7.6,2.7,13.4,0.0,,8.0
2025-01-15,Limerick,8.6,6.7,12.1,0.3,,16.3
2025-01-16,Cork,9.2,7.7,10.0,0.0,,18.0
2025-01-16,Dublin,6.7,2.5,11.2,0.0,,9.2
2025-01-16,Limerick,9.1,6.5,11.2,0.0,,21.0
2025-01-17,Cork,8.9,7.7,9.6,0.1,,19.7
2025-01-17,Dublin,8.7,3.1,11.5,0.1,,10.2
2025-01-17,Limerick,10.3,5.8,12.3,0.0,,25.2
2025-01-18,Cork,8.9,8.0,9.7,0.0,,22.8
2025-01-18,Dublin,5.3,-0.7,11.5,0.0,,8.3
2025-01-18,Limerick,10.2,9.0,12.5,0.0,,22.5
2025-01-19,Cork,8.7,8.0,9.5,0.0,,18.4
2025-01-19,Dublin,6.0,-0.2,8.4,0.5,,13.0
2025-01-19,Limerick,9.7,8.8,10.6,0.0,,14.1
2025-01-20,Cork,8.4,7.7,9.2,2.0,,5.7
2025-01-20,Dublin,8.1,5.6,10.2,0.5,,6.3
2025-01-20,Limerick,8.2,6.2,9.5,3.0,,5.2
2025-01-21,Cork,6.6,5.1,8.5,3.4,,9.6
2025-01-21,Dublin,6.3,6.1,7.8,0.1,,8.7
2025-01-21,Limerick,6.3,4.5,9.4,0.0,,6.2
2025-01-22,Cork,4.9,2.7,7.7,0.0,,10.1
2025-01-22,Dublin,5.2,4.2,7.7,5.0,,7.3
2025-01-22,Limerick,5.3,2.8,8.6,0.7,,7.1
2025-01-23,Cork,6.2,3.5,10.0,17.8,,28.9
2025-01-23,Dublin,5.6,3.4,13.0,5.9,,18.5
2025-01-23,Limerick,6.4,5.6,8.6,15.2,,27.1
2025-01-24,Cork,5.5,0.0,11.1,21.6,,36.3
2025-01-24,Dublin,6.3,4.3,8.1,0.4,,35.1
2025-01-24,Limerick,6.8,2.1,12.9,10.4,,47.8
2025-01-25,Cork,1.5,-1.7,5.3,4.1,,13.5
2025-01-25,Dublin,3.1,0.7,7.2,0.8,,16.5
2025-01-25,Limerick,3.0,1.7,4.4,7.1,,16.5
2025-01-26,Cork,5.9,0.6,9.4,17.6,,33.6
2025-01-26,Dublin,5.2,-1.7,9.0,14.8,,23.4
2025-01-26,Limerick,5.6,0.3,9.1,5.1,,28.5
2025-01-27,Cork,6.6,4.9,9.0,11.4,,32.7
2025-01-27,Dublin,7.1,4.4,10.3,9.9,,18.8
2025-01-27,Limerick,7.6,5.6,11.1,0.8,,21.0
2025-01-28,Cork,6.7,4.0,8.5,0.4,,31.2
2025-01-28,Dublin,6.2,6.2,8.2,2.6,,23.0
2025-01-28,Limerick,7.6,4.7,9.9,2.0,,24.4
2025-01-29,Cork,4.1,2.2,6.7,0.0,,19.5
2025-01-29,Dublin,3.4,1.6,8.1,0.0,,17.6
2025-01-29,Limerick,4.1,0.7,7.9,0.5,,11.5
2025-01-30,Cork,4.9,1.7,8.5,0.2,,16.0
2025-01-30,Dublin,3.1,-1.7,7.5,2.9,,14.7
2025-01-30,Limerick,5.3,1.2,8.4,0.0,,12.6
2025-01-31,Cork,6.2,4.2,9.5,0.2,,13.0
2025-01-31,Dublin,5.2,1.6,9.5,0.1,,15.0
2025-01-31,Limerick,6.5,2.1,10.4,2.0,,10.3
2025-02-01,Cork,8.3,5.7,9.6,1.9,,26.7
2025-02-01,Dublin,5.5,-1.4,10.4,1.0,,17.2
2025-02-01,Limerick,9.7,6.1,11.5,0.0,,27.1
2025-02-02,Cork,7.1,4.1,9.7,11.1,,21.0
2025-02-02,Dublin,7.1,2.5,10.0,0.4,,13.6
2025-02-02,Limerick,7.8,4.9,10.0,15.2,,12.8
2025-02-03,Cork,9.3,7.2,10.2,2.5,,29.2
2025-02-03,Dublin,9.4,1.9,12.6,5.6,,23.6
2025-02-03,Limerick,11.1,6.5,12.5,0.0,,26.9
2025-02-04,Cork,7.0,1.6,10.0,9.4,,26.4
2025-02-04,Dublin,8.8,7.7,11.1,0.1,,23.7
2025-02-04,Limerick,8.1,5.4,11.4,8.9,,23.7
2025-02-05,Cork,5.0,1.7,9.1,0.0,,8.7
2025-02-05,Dublin,4.8,2.5,8.8,0.0,,12.0
2025-02-05,Limerick,5.9,2.8,10.1,2.0,,11.2
2025-02-06,Cork,5.1,2.7,7.7,0.0,,19.4
2025-02-06,Dublin,2.2,-2.3,9.4,0.0,,8.7
2025-02-06,Limerick,4.6,0.3,9.5,0.0,,15.0
2025-02-07,Cork,3.8,2.5,5.2,0.0,,22.1
2025-02-07,Dublin,3.4,-1.8,6.7,1.1,,24.6
2025-02-07,Limerick,3.4,1.0,5.8,0.0,,15.8
2025-02-08,Cork,2.9,0.6,5.1,0.0,,13.5
2025-02-08,Dublin,3.7,3.1,6.6,3.0,,15.9
2025-02-08,Limerick,2.6,-0.8,5.5,0.0,,10.2
2025-02-09,Cork,4.7,2.0,6.7,0.0,,22.2
2025-02-09,Dublin,5.7,3.0,7.4,0.1,,20.6
2025-02-09,Limerick,5.3,3.0,7.5,0.0,,18.2
2025-02-10,Cork,4.6,3.2,6.0,0.0,,21.3
2025-02-10,Dublin,4.9,5.2,6.0,6.9,,26.6
2025-02-10,Limerick,5.8,3.0,7.1,0.0,,15.7
2025-02-11,Cork,3.9,3.0,5.2,2.7,,24.2
2025-02-11,Dublin,4.7,4.1,6.0,0.3,,22.0
2025-02-11,Limerick,5.0,3.7,6.5,0.1,,17.6
2025-02-12,Cork,5.2,4.6,5.6,6.0,,26.4
2025-02-12,Dublin,5.4,4.8,7.0,0.0,,18.8
2025-02-12,Limerick,6.0,5.3,6.8,0.5,,20.4
2025-02-13,Cork,5.8,5.2,6.5,10.8,,32.4
2025-02-13,Dublin,4.9,5.6,5.7,4.4,,23.4
2025-02-13,Limerick,5.6,4.8,9.4,5.8,,26.0
2025-02-14,Cork,8.5,6.6,11.1,12.9,,21.9
2025-02-14,Dublin,4.5,3.9,6.1,6.0,,23.9
2025-02-14,Limerick,8.2,6.3,10.9,2.0,,20.8
2025-02-15,Cork,8.9,7.7,10.2,3.1,,21.3
2025-02-15,Dublin,5.8,3.4,7.2,3.1,,16.2
2025-02-15,Limerick,8.9,6.3,11.6,0.0,,17.6
2025-02-16,Cork,7.7,7.1,8.3,13.2,,24.9
2025-02-16,Dublin,6.2,5.3,8.2,0.7,,18.6
2025-02-16,Limerick,8.6,7.3,10.1,1.0,,21.6
2025-02-17,Cork,8.1,7.2,9.2,7.4,,31.0
2025-02-17,Dublin,5.2,4.2,7.6,0.7,,23.1
2025-02-17,Limerick,8.8,7.8,9.9,0.5,,27.9
2025-02-18,Cork,8.9,7.7,9.5,6.2,,36.3
2025-02-18,Dublin,6.4,4.8,8.3,0.4,,25.6
2025-02-18,Limerick,10.0,8.8,10.6,0.5,,29.8
2025-02-19,Cork,9.7,8.0,11.5,12.9,,28.4
2025-02-19,Dublin,9.1,6.4,13.8,3.1,,25.8
2025-02-19,Limerick,10.4,7.0,13.3,5.1,,23.0
2025-02-20,Cork,11.2,10.4,13.0,6.2,,36.8
2025-02-20,Dublin,12.4,8.0,13.9,4.6,,24.8
2025-02-20,Limerick,12.9,9.9,13.8,5.3,,28.8
2025-02-21,Cork,10.3,8.5,11.6,18.4,,33.9
2025-02-21,Dublin,11.3,9.3,14.4,3.9,,25.5
2025-02-21,Limerick,11.2,8.6,13.2,10.9,,28.4
2025-02-22,Cork,8.3,4.5,12.0,0.0,,17.8
2025-02-22,Dublin,9.2,7.0,12.6,1.4,,16.4
2025-02-22,Limerick,9.6,7.4,12.6,1.0,,18.8
2025-02-23,Cork,10.0,9.0,11.7,19.8,,38.6
2025-02-23,Dublin,11.0,5.4,13.7,5.7,,30.0
2025-02-23,Limerick,11.8,9.8,14.4,0.8,,38.2
2025-02-24,Cork,7.0,4.1,10.2,1.0,,21.8
2025-02-24,Dublin,8.3,7.3,12.9,2.5,,19.0
2025-02-24,Limerick,8.3,6.4,9.9,9.1,,22.8
2025-02-25,Cork,5.3,2.7,9.1,4.8,,15.6
2025-02-25,Dublin,5.6,4.3,10.7,0.5,,18.3
2025-02-25,Limerick,6.7,5.1,8.8,1.8,,18.3
2025-02-26,Cork,5.1,3.1,7.6,0.7,,22.3
2025-02-26,Dublin,5.3,2.2,8.8,1.2,,27.0
2025-02-26,Limerick,6.3,3.6,8.6,3.6,,21.8
2025-02-27,Cork,5.5,2.2,10.1,0.0,,12.2
2025-02-27,Dublin,4.4,0.5,10.3,0.0,,15.3
2025-02-27,Limerick,4.9,-0.7,10.6,0.0,,7.2
2025-02-28,Cork,5.1,2.2,8.1,0.0,,10.8
2025-02-28,Dublin,4.2,-1.5,11.3,0.0,,10.9
2025-02-28,Limerick,5.6,1.5,10.8,0.0,,16.3
2025-03-01,Cork,7.5,4.2,10.1,0.0,,9.5
2025-03-01,Dublin,6.7,1.0,12.1,0.0,,9.6
2025-03-01,Limerick,7.6,3.3,11.2,0.0,,10.4
2025-03-02,Cork,6.8,2.7,9.2,0.0,,10.5
2025-03-02,Dublin,8.2,6.6,11.0,0.0,,11.2
2025-03-02,Limerick,8.6,6.4,10.8,0.0,,11.9
2025-03-03,Cork,6.1,3.6,9.7,0.0,,9.3
2025-03-03,Dublin,9.1,6.2,13.2,0.0,,12.5
2025-03-03,Limerick,8.8,5.9,12.8,0.0,,10.5
2025-03-04,Cork,5.1,0.0,9.2,0.0,,15.8
2025-03-04,Dublin,6.9,2.4,11.1,0.0,,16.0
2025-03-04,Limerick,7.7,3.3,13.1,0.0,,16.8
2025-03-05,Cork,7.8,6.7,9.5,0.0,,22.8
2025-03-05,Dublin,8.8,6.3,13.2,0.0,,19.2
2025-03-05,Limerick,9.9,7.7,12.0,1.3,,21.0
2025-03-06,Cork,9.5,8.0,11.1,1.1,,21.6
2025-03-06,Dublin,9.5,4.9,13.1,3.4,,16.0
2025-03-06,Limerick,10.2,7.4,12.8,0.0,,19.0
2025-03-07,Cork,9.0,7.7,10.7,1.2,,17.2
2025-03-07,Dublin,9.2,8.1,11.6,1.4,,12.5
2025-03-07,Limerick,8.5,5.3,12.1,2.3,,10.8
2025-03-08,Cork,9.3,8.2,10.1,2.1,,25.0
2025-03-08,Dublin,10.3,6.9,13.8,0.1,,12.0
2025-03-08,Limerick,10.8,9.0,12.4,0.3,,17.2
2025-03-09,Cork,11.4,8.6,15.7,0.0,,20.6
2025-03-09,Dublin,8.8,6.0,13.5,0.0,,15.0
2025-03-09,Limerick,11.1,6.2,17.0,0.0,,16.5
2025-03-10,Cork,9.2,6.7,12.0,0.0,,15.4
2025-03-10,Dublin,7.8,2.9,11.9,0.0,,21.9
2025-03-10,Limerick,9.8,5.4,14.9,0.0,,18.6
2025-03-11,Cork,6.2,3.2,8.2,0.0,,18.3
2025-03-11,Dublin,5.3,5.1,8.2,0.0,,20.6
2025-03-11,Limerick,6.6,3.1,9.7,0.0,,17.8
2025-03-12,Cork,4.9,2.0,8.6,0.0,,18.8
2025-03-12,Dublin,4.7,1.9,10.3,0.0,,21.1
2025-03-12,Limerick,6.0,2.2,10.3,0.0,,15.2
2025-03-13,Cork,4.7,0.5,8.5,0.0,,15.6
2025-03-13,Dublin,3.2,-1.2,8.0,1.5,,11.2
2025-03-13,Limerick,6.2,1.4,9.8,0.0,,12.5
2025-03-14,Cork,5.3,3.5,7.5,,,16.8
2025-03-14,Dublin,4.4,2.9,8.7,0.2,,14.6
2025-03-14,Limerick,6.6,3.3,9.8,0.5,,13.6
2025-03-15,Cork,5.1,0.7,9.7,,,11.2
2025-03-15,Dublin,3.4,-2.4,10.5,0.0,,9.2
2025-03-15,Limerick,5.3,-1.2,11.9,0.0,,6.9
2025-03-16,Cork,6.0,3.5,8.5,,,12.0
2025-03-16,Dublin,6.2,3.1,10.7,0.0,,14.1
2025-03-16,Limerick,7.4,4.7,10.3,0.0,,11.2
2025-03-17,Cork,6.3,4.5,7.2,,,21.8
2025-03-17,Dublin,6.7,6.9,8.0,0.0,,21.9
2025-03-17,Limerick,7.8,6.5,10.0,0.0,,13.8
2025-03-18,Cork,6.7,5.6,7.7,,,26.7
2025-03-18,Dublin,5.6,5.0,10.5,0.0,,17.6
2025-03-18,Limerick,7.9,6.0,10.4,0.0,,20.2
2025-03-19,Cork,7.7,5.2,11.2,,,20.4
2025-03-19,Dublin,5.2,-0.6,11.1,0.0,,12.6
2025-03-19,Limerick,8.1,0.4,16.1,0.0,,12.0
2025-03-20,Cork,9.5,6.6,12.8,,,22.0
2025-03-20,Dublin,9.4,4.0,15.8,0.0,,12.9
2025-03-20,Limerick,11.8,6.6,18.5,0.0,,20.7
2025-03-21,Cork,9.5,8.7,10.5,,,18.2
2025-03-21,Dublin,10.8,8.8,13.8,2.4,,15.4
2025-03-21,Limerick,11.8,9.7,14.5,7.1,,15.2
2025-03-22,Cork,7.1,6.1,9.0,4.3,,32.1
2025-03-22,Dublin,9.7,8.6,14.6,4.0,,16.0
2025-03-22,Limerick,8.4,6.7,9.9,12.2,,23.1
2025-03-23,Cork,7.2,4.5,10.2,0.0,,32.8
2025-03-23,Dublin,7.7,5.5,11.0,0.3,,23.1
2025-03-23,Limerick,8.2,4.7,11.5,0.0,,21.3
2025-03-24,Cork,8.0,2.2,13.5,0.0,,13.6
2025-03-24,Dublin,7.8,1.9,14.3,0.0,,15.0
2025-03-24,Limerick,7.6,0.9,13.0,0.0,,10.8
2025-03-25,Cork,11.0,9.0,14.2,0.0,,11.0
2025-03-25,Dublin,9.4,6.5,13.9,0.0,,14.6
2025-03-25,Limerick,10.7,7.4,12.1,1.0,,10.2
2025-03-26,Cork,8.6,5.2,11.0,0.1,,13.7
2025-03-26,Dublin,10.4,4.8,15.4,0.0,,10.6
2025-03-26,Limerick,10.8,6.4,16.8,0.0,,11.7
2025-03-27,Cork,9.6,8.0,11.0,2.2,,24.0
2025-03-27,Dublin,11.3,7.9,16.6,0.9,,21.3
2025-03-27,Limerick,11.1,8.4,15.4,2.0,,20.9
2025-03-28,Cork,7.0,4.2,10.1,0.2,,21.4
2025-03-28,Dublin,6.8,5.6,10.9,1.8,,25.8
2025-03-28,Limerick,8.3,6.7,10.5,2.8,,25.0
2025-03-29,Cork,9.2,4.5,14.2,0.2,,18.3
2025-03-29,Dublin,8.3,4.1,12.7,0.3,,20.2
2025-03-29,Limerick,9.8,6.3,12.3,0.8,,23.9
2025-03-30,Cork,11.9,8.2,16.2,0.0,,12.7
2025-03-30,Dublin,10.9,7.1,16.2,0.0,,22.4
2025-03-30,Limerick,11.6,7.4,14.5,0.0,,13.3
2025-03-31,Cork,11.0,7.7,14.1,0.0,,12.5
2025-03-31,Dublin,12.6,10.1,17.0,0.0,,11.4
2025-03-31,Limerick,13.4,9.8,17.8,0.0,,14.2
2025-04-01,Cork,9.1,7.6,11.2,0.0,,28.0
2025-04-01,Dublin,9.4,4.7,15.0,0.0,,15.2
2025-04-01,Limerick,11.5,8.4,15.2,0.0,,19.2
2025-04-02,Cork,9.8,7.2,12.6,0.0,,26.2
2025-04-02,Dublin,9.8,5.7,13.8,0.0,,19.3
2025-04-02,Limerick,12.0,8.0,16.5,0.0,,19.2
2025-04-03,Cork,10.4,6.1,14.1,1.0,,26.4
2025-04-03,Dublin,9.7,5.6,14.9,0.2,,23.9
2025-04-03,Limerick,11.8,5.2,18.9,0.0,,19.4
2025-04-04,Cork,12.0,9.5,15.1,1.1,,26.8
2025-04-04,Dublin,11.0,9.5,14.8,0.0,,22.0
2025-04-04,Limerick,13.8,11.4,17.0,0.0,,21.2
2025-04-05,Cork,11.9,9.2,13.5,0.0,,32.8
2025-04-05,Dublin,8.8,7.1,12.9,0.0,,23.4
2025-04-05,Limerick,14.3,9.0,19.4,0.0,,20.8
2025-04-06,Cork,9.6,7.2,12.2,0.0,,23.0
2025-04-06,Dublin,8.3,3.3,14.2,0.0,,13.9
2025-04-06,Limerick,12.4,8.4,16.7,0.0,,18.5
2025-04-07,Cork,9.3,5.0,14.5,0.0,,13.5
2025-04-07,Dublin,7.6,1.0,14.5,0.0,,10.2
2025-04-07,Limerick,12.2,7.2,18.7,0.0,,11.8
2025-04-08,Cork,9.8,5.7,14.4,0.0,,13.4
2025-04-08,Dublin,7.6,1.9,16.6,0.0,,8.5
2025-04-08,Limerick,12.3,6.7,18.9,0.0,,11.2
2025-04-09,Cork,10.7,5.6,16.0,0.0,,12.5
2025-04-09,Dublin,7.6,1.5,15.4,0.0,,10.5
2025-04-09,Limerick,12.0,3.4,20.4,0.0,,8.1
2025-04-10,Cork,10.4,6.2,15.5,0.0,,9.2
2025-04-10,Dublin,9.5,2.2,18.2,0.0,,8.3
2025-04-10,Limerick,11.7,4.4,19.2,0.0,,7.8
2025-04-11,Cork,11.4,6.7,16.5,0.0,,11.4
2025-04-11,Dublin,11.9,4.7,20.1,0.0,,10.2
2025-04-11,Limerick,12.3,8.5,20.3,0.0,,9.0
2025-04-12,Cork,8.5,4.7,14.7,0.0,,12.4
2025-04-12,Dublin,9.2,2.8,15.5,0.0,,10.6
2025-04-12,Limerick,9.3,4.8,13.6,0.0,,12.6
2025-04-13,Cork,7.2,4.0,10.6,2.7,,17.2
2025-04-13,Dublin,7.1,3.3,13.4,1.6,,14.7
2025-04-13,Limerick,8.2,4.9,11.7,13.7,,16.8
2025-04-14,Cork,8.2,5.0,11.6,0.1,,14.6
2025-04-14,Dublin,9.4,4.9,14.8,0.0,,13.4
2025-04-14,Limerick,8.8,5.5,12.6,1.3,,19.0
2025-04-15,Cork,7.6,4.0,11.6,0.0,,21.2
2025-04-15,Dublin,8.1,4.6,11.7,25.3,,17.7
2025-04-15,Limerick,8.7,4.4,13.0,0.0,,16.2
2025-04-16,Cork,7.8,2.7,12.6,0.6,,17.6
2025-04-16,Dublin,6.0,4.4,9.9,4.3,,25.4
2025-04-16,Limerick,7.8,2.5,12.5,0.0,,18.2
2025-04-17,Cork,7.4,3.7,11.1,,,14.2
2025-04-17,Dublin,7.5,0.4,13.1,7.4,,12.3
2025-04-17,Limerick,8.3,2.6,14.1,0.0,,10.6
2025-04-18,Cork,9.5,6.9,11.1,,,23.1
2025-04-18,Dublin,8.3,7.7,9.7,14.5,,20.1
2025-04-18,Limerick,8.7,6.6,10.9,26.9,,24.9
2025-04-19,Cork,10.0,9.5,10.7,,,15.2
2025-04-19,Dublin,9.3,7.7,10.4,3.5,,17.1
2025-04-19,Limerick,11.0,9.6,12.5,8.9,,12.9
2025-04-20,Cork,8.9,7.7,12.5,,,12.8
2025-04-20,Dublin,9.6,8.9,12.9,2.1,,12.8
2025-04-20,Limerick,10.4,8.4,13.9,1.3,,10.6
2025-04-21,Cork,9.3,5.2,13.1,0.9,,15.0
2025-04-21,Dublin,9.8,7.7,15.7,1.7,,13.2
2025-04-21,Limerick,10.5,7.6,13.4,2.0,,17.2
2025-04-22,Cork,9.0,4.2,12.7,7.1,,19.7
2025-04-22,Dublin,9.3,3.6,14.5,7.5,,17.1
2025-04-22,Limerick,10.2,7.4,12.3,7.1,,21.9
2025-04-23,Cork,10.8,8.5,13.7,0.0,,17.6
2025-04-23,Dublin,9.5,8.3,14.7,0.0,,19.4
2025-04-23,Limerick,11.1,8.8,13.4,0.8,,11.7
2025-04-24,Cork,10.7,9.2,11.7,8.8,,16.5
2025-04-24,Dublin,10.0,4.2,17.3,8.8,,13.2
2025-04-24,Limerick,12.2,10.6,14.3,4.1,,17.4
2025-04-25,Cork,11.3,9.0,13.1,9.7,,14.6
2025-04-25,Dublin,10.7,9.6,13.8,3.2,,18.8
2025-04-25,Limerick,12.1,10.7,15.3,19.1,,9.9
2025-04-26,Cork,10.3,6.2,14.5,0.0,,14.8
2025-04-26,Dublin,12.8,10.3,18.8,0.0,,11.4
2025-04-26,Limerick,12.6,6.7,17.4,7.1,,13.4
2025-04-27,Cork,12.1,11.2,13.7,1.0,,23.7
2025-04-27,Dublin,13.9,10.4,18.5,0.0,,18.4
2025-04-27,Limerick,14.8,12.8,17.6,0.0,,21.6
2025-04-28,Cork,11.9,10.0,14.6,0.0,,17.7
2025-04-28,Dublin,13.8,11.6,19.9,0.0,,11.8
2025-04-28,Limerick,14.9,12.6,18.6,1.0,,18.7
2025-04-29,Cork,13.3,9.2,18.0,0.0,,19.5
2025-04-29,Dublin,12.8,7.7,20.5,0.0,,10.8
2025-04-29,Limerick,15.9,9.9,22.0,1.0,,12.0
2025-04-30,Cork,15.0,11.0,19.2,0.0,,14.5
2025-04-30,Dublin,13.9,7.0,22.8,0.0,,10.4
2025-04-30,Limerick,17.1,8.9,24.9,0.0,,9.7
2025-05-01,Cork,16.4,10.7,22.5,1.3,,15.3
2025-05-01,Dublin,13.6,8.7,20.5,0.0,,12.2
2025-05-01,Limerick,13.5,9.8,18.0,0.0,,13.1
2025-05-02,Cork,12.2,8.7,17.5,0.0,,17.1
2025-05-02,Dublin,9.8,6.2,16.6,0.0,,12.5
