report_date,region,hospital,ed_trolleys,ward_trolleys,total_trolleys,is_total,surge_capacity,delayed_transfers,waiting_24h,waiting_24h_75plus
2025-11-24,HSE South West,South Infirmary Victoria University Hospital,0,0,0,False,,3.0,,
2025-11-24,HSE South West,UH Kerry,14,8,22,False,8.0,43.0,8.0,1.0
2025-11-24,HSE West & North West,Letterkenny University Hospital,6,3,9,False,16.0,36.0,,
2025-11-24,HSE West & North West,Mayo University Hospital,8,13,21,False,17.0,4.0,9.0,
2025-11-24,HSE West & North West,Portiuncula University Hospital,0,0,0,False,0.0,7.0,,
2025-11-24,HSE West & North West,Roscommon University Hospital,0,0,0,False,,7.0,,
2025-11-24,HSE West & North West,Sligo University Hospital,12,1,13,False,15.0,26.0,3.0,1.0
2025-11-24,National Total,National Total,190,81,271,True,416.0,430.0,47.0,3.0
2025-11-25,HSE Dublin & Midlands,CHI at Tallaght,3,0,3,False,2.0,0.0,,
2025-11-25,HSE Dublin & Midlands,CHI at Temple Street,6,0,6,False,2.0,2.0,,
2025-11-25,HSE Dublin & Midlands,MRH Mullingar,3,2,5,False,0.0,5.0,,
2025-11-25,HSE Dublin & Midlands,MRH Portlaoise,6,0,6,False,0.0,6.0,,
2025-11-25,HSE Dublin & Midlands,MRH Tullamore,0,0,0,False,30.0,7.0,,
2025-11-25,HSE Dublin & Midlands,Naas General Hospital,7,0,7,False,15.0,11.0,2.0,
2025-11-25,HSE Dublin & Midlands,St. James's Hospital,10,0,10,False,14.0,28.0,,
2025-11-25,HSE Dublin & Midlands,St. Luke's Radiation Oncology Network,0,0,0,False,,0.0,,
2025-11-25,HSE Dublin & Midlands,Tallaght University Hospital,6,6,12,False,30.0,5.0,,
2025-11-25,HSE Dublin & North East,Cavan General Hospital,12,0,12,False,11.0,0.0,,
2025-11-25,HSE Dublin & North East,Connolly Hospital,1,0,1,False,3.0,6.0,,
2025-11-25,HSE Dublin & North East,Louth County Hospital,0,0,0,False,,0.0,,
2025-11-25,HSE Dublin & North East,Mater Misericordiae University Hospital,12,0,12,False,17.0,9.0,,
2025-11-25,HSE Dublin & North East,National Orthopaedic Hospital Cappagh,0,0,0,False,,3.0,,
2025-11-25,HSE Dublin & North East,Our Lady of Lourdes Hospital,10,0,10,False,29.0,5.0,,
2025-11-25,HSE Dublin & North East,Our Lady's Hospital Navan,0,0,0,False,7.0,2.0,,
2025-11-25,HSE Dublin & South East,St Luke's General Hospital Kilkenny,7,0,7,False,19.0,9.0,,
2025-11-25,HSE Dublin & South East,St. Columcille's Hospital,0,0,0,False,,5.0,,
2025-11-25,HSE Dublin & South East,St. Michael's Hospital,0,0,0,False,,6.0,,
2025-11-25,HSE Dublin & South East,St. Vincent's University Hospital,24,8,32,False,38.0,16.0,5.0,1.0
2025-11-25,HSE Dublin & South East,Tipperary University Hospital,3,0,3,False,13.0,9.0,1.0,
2025-11-25,HSE Dublin & South East,UH Waterford,0,0,0,False,0.0,16.0,,
2025-11-25,HSE Dublin & South East,Wexford General Hospital,4,2,6,False,30.0,15.0,,
2025-11-25,HSE Mid West,Nenagh Hospital,0,0,0,False,,2.0,,
2025-11-25,HSE Mid West,St. John's Hospital Limerick,0,0,0,False,,4.0,,
2025-11-25,HSE Mid West,UH Limerick,10,17,27,False,1.0,17.0,3.0,
2025-11-25,HSE South West,Cork University Hospital,8,5,13,False,31.0,27.0,,
2025-11-25,HSE South West,Mallow General Hospital,0,0,0,False,,4.0,,
2025-11-25,HSE South West,Mercy University Hospital,10,4,14,False,15.0,10.0,1.0,
2025-11-25,HSE South West,South Infirmary Victoria University Hospital,0,0,0,False,,2.0,,
2025-11-25,HSE South West,UH Kerry,20,3,23,False,10.0,35.0,5.0,
2025-11-25,HSE West & North West,Letterkenny University Hospital,3,2,5,False,15.0,34.0,,
2025-11-25,HSE West & North West,Mayo University Hospital,3,12,15,False,16.0,8.0,5.0,
2025-11-25,HSE West & North West,Portiuncula University Hospital,2,0,2,False,0.0,6.0,,
2025-11-25,HSE West & North West,Roscommon University Hospital,0,0,0,False,,6.0,,
2025-11-25,HSE West & North West,Sligo University Hospital,11,2,13,False,17.0,24.0,,
2025-11-25,National Total,National Total,229,78,307,True,440.0,418.0,26.0,1.0
2025-11-26,HSE Dublin & Midlands,CHI at Tallaght,1,0,1,False,2.0,0.0,,
2025-11-26,HSE Dublin & Midlands,CHI at Temple Street,7,0,7,False,0.0,2.0,2.0,
2025-11-26,HSE Dublin & Midlands,MRH Mullingar,3,0,3,False,11.0,5.0,,
2025-11-26,HSE Dublin & Midlands,MRH Portlaoise,1,0,1,False,0.0,5.0,,
2025-11-26,HSE Dublin & Midlands,MRH Tullamore,0,0,0,False,28.0,6.0,,
2025-11-26,HSE Dublin & Midlands,Naas General Hospital,7,0,7,False,7.0,10.0,1.0,
2025-11-26,HSE Dublin & Midlands,St. James's Hospital,14,0,14,False,17.0,28.0,1.0,
2025-11-26,HSE Dublin & Midlands,St. Luke's Radiation Oncology Network,0,0,0,False,,0.0,,
2025-11-26,HSE Dublin & Midlands,Tallaght University Hospital,12,8,20,False,30.0,5.0,5.0,
2025-11-26,HSE Dublin & North East,Cavan General Hospital,12,0,12,False,7.0,1.0,,
2025-11-26,HSE Dublin & North East,Connolly Hospital,1,0,1,False,2.0,6.0,,
2025-11-26,HSE Dublin & North East,Louth County Hospital,0,0,0,False,,0.0,,
2025-11-26,HSE Dublin & North East,Mater Misericordiae University Hospital,18,0,18,False,19.0,8.0,,
2025-11-26,HSE Dublin & North East,National Orthopaedic Hospital Cappagh,0,0,0,False,,1.0,,
2025-11-26,HSE Dublin & North East,Our Lady of Lourdes Hospital,12,0,12,False,30.0,4.0,,
2025-11-26,HSE Dublin & North East,Our Lady's Hospital Navan,0,0,0,False,7.0,2.0,,
2025-11-26,HSE Dublin & South East,St Luke's General Hospital Kilkenny,6,0,6,False,26.0,10.0,1.0,
2025-11-26,HSE Dublin & South East,St. Columcille's Hospital,0,0,0,False,,5.0,,
2025-11-26,HSE Dublin & South East,St. Michael's Hospital,0,0,0,False,,6.0,,
2025-11-26,HSE Dublin & South East,St. Vincent's University Hospital,24,11,35,False,42.0,17.0,2.0,
2025-11-26,HSE Dublin & South East,Tipperary University Hospital,4,0,4,False,14.0,9.0,2.0,
2025-11-26,HSE Dublin & South East,UH Waterford,0,0,0,False,24.0,19.0,,
2025-11-26,HSE Dublin & South East,Wexford General Hospital,6,8,14,False,30.0,13.0,2.0,
2025-11-26,HSE Mid West,Nenagh Hospital,0,0,0,False,,2.0,,
2025-11-26,HSE Mid West,St. John's Hospital Limerick,0,0,0,False,,4.0,,
2025-11-26,HSE Mid West,UH Limerick,5,23,28,False,12.0,18.0,2.0,
2025-11-26,HSE South West,Cork University Hospital,14,10,24,False,37.0,26.0,,
2025-11-26,HSE South West,Mallow General Hospital,0,0,0,False,,4.0,,
2025-11-26,HSE South West,Mercy University Hospital,22,6,28,False,16.0,11.0,11.0,
2025-11-26,HSE South West,South Infirmary Victoria University Hospital,0,0,0,False,,2.0,,
2025-11-26,HSE South West,UH Kerry,20,8,28,False,7.0,31.0,6.0,2.0
2025-11-26,HSE West & North West,Letterkenny University Hospital,4,4,8,False,12.0,36.0,1.0,
2025-11-26,HSE West & North West,Mayo University Hospital,3,11,14,False,12.0,10.0,6.0,
2025-11-26,HSE West & North West,Portiuncula University Hospital,6,0,6,False,1.0,6.0,,
2025-11-26,HSE West & North West,Roscommon University Hospital,0,0,0,False,,7.0,,
2025-11-26,HSE West & North West,Sligo University Hospital,11,7,18,False,17.0,25.0,,
2025-11-26,National Total,National Total,248,112,360,True,481.0,418.0,48.0,2.0
2025-11-27,HSE Dublin & Midlands,CHI at Tallaght,3,0,3,False,0.0,0.0,,
2025-11-27,HSE Dublin & Midlands,CHI at Temple Street,2,0,2,False,0.0,2.0,,
2025-11-27,HSE Dublin & Midlands,MRH Mullingar,6,0,6,False,15.0,5.0,,
2025-11-27,HSE Dublin & Midlands,MRH Portlaoise,8,0,8,False,0.0,5.0,,
2025-11-27,HSE Dublin & Midlands,MRH Tullamore,0,0,0,False,38.0,6.0,,
2025-11-27,HSE Dublin & Midlands,Naas General Hospital,5,0,5,False,5.0,10.0,,
2025-11-27,HSE Dublin & Midlands,St. James's Hospital,7,0,7,False,15.0,28.0,,
2025-11-27,HSE Dublin & Midlands,St. Luke's Radiation Oncology Network,0,0,0,False,,0.0,,
2025-11-27,HSE Dublin & Midlands,Tallaght University Hospital,15,8,23,False,30.0,7.0,4.0,
2025-11-27,HSE Dublin & North East,Cavan General Hospital,10,0,10,False,5.0,1.0,,
2025-11-27,HSE Dublin & North East,Connolly Hospital,4,0,4,False,0.0,5.0,,
2025-11-27,HSE Dublin & North East,Louth County Hospital,0,0,0,False,,0.0,,
2025-11-27,HSE Dublin & North East,Mater Misericordiae University Hospital,14,0,14,False,19.0,8.0,,
2025-11-27,HSE Dublin & North East,National Orthopaedic Hospital Cappagh,0,0,0,False,,1.0,,
2025-11-27,HSE Dublin & North East,Our Lady of Lourdes Hospital,14,0,14,False,29.0,4.0,,
2025-11-27,HSE Dublin & North East,Our Lady's Hospital Navan,0,0,0,False,2.0,2.0,,
2025-11-27,HSE Dublin & South East,St Luke's General Hospital Kilkenny,8,0,8,False,28.0,14.0,,
2025-11-27,HSE Dublin & South East,St. Columcille's Hospital,0,0,0,False,,5.0,,
2025-11-27,HSE Dublin & South East,St. Michael's Hospital,0,0,0,False,,7.0,,
2025-11-27,HSE Dublin & South East,St. Vincent's University Hospital,30,5,35,False,42.0,17.0,4.0,1.0
2025-11-27,HSE Dublin & South East,Tipperary University Hospital,5,0,5,False,16.0,14.0,2.0,
2025-11-27,HSE Dublin & South East,UH Waterford,0,0,0,False,7.0,23.0,,
2025-11-27,HSE Dublin & South East,Wexford General Hospital,8,3,11,False,29.0,12.0,,
2025-11-27,HSE Mid West,Nenagh Hospital,0,0,0,False,,2.0,,
2025-11-27,HSE Mid West,St. John's Hospital Limerick,0,0,0,False,,4.0,,
2025-11-27,HSE Mid West,UH Limerick,10,25,35,False,3.0,18.0,7.0,
2025-11-27,HSE South West,Cork University Hospital,14,0,14,False,33.0,24.0,2.0,2.0
2025-11-27,HSE South West,Mallow General Hospital,0,0,0,False,,3.0,,
2025-11-27,HSE South West,Mercy University Hospital,26,6,32,False,18.0,11.0,8.0,
2025-11-27,HSE South West,South Infirmary Victoria University Hospital,0,0,0,False,,2.0,,
2025-11-27,HSE South West,UH Kerry,20,6,26,False,11.0,29.0,3.0,2.0
2025-11-27,HSE West & North West,Letterkenny University Hospital,5,5,10,False,13.0,36.0,3.0,
2025-11-27,HSE West & North West,Mayo University Hospital,3,11,14,False,12.0,9.0,8.0,
2025-11-27,HSE West & North West,Portiuncula University Hospital,4,0,4,False,0.0,7.0,,
2025-11-27,HSE West & North West,Roscommon University Hospital,0,0,0,False,,8.0,,
2025-11-27,HSE West & North West,Sligo University Hospital,1,10,11,False,17.0,29.0,1.0,
2025-11-27,National Total,National Total,245,91,336,True,455.0,432.0,48.0,5.0
2025-11-28,HSE Dublin & Midlands,CHI at Tallaght,4,0,4,False,0.0,0.0,,
2025-11-28,HSE Dublin & Midlands,CHI at Temple Street,1,0,1,False,0.0,1.0,,
2025-11-28,HSE Dublin & Midlands,MRH Mullingar,3,0,3,False,14.0,5.0,,
2025-11-28,HSE Dublin & Midlands,MRH Portlaoise,0,0,0,False,0.0,5.0,,
2025-11-28,HSE Dublin & Midlands,MRH Tullamore,0,0,0,False,37.0,7.0,,
2025-11-28,HSE Dublin & Midlands,Naas General Hospital,8,0,8,False,9.0,12.0,,
2025-11-28,HSE Dublin & Midlands,St. James's Hospital,8,0,8,False,18.0,27.0,,
2025-11-28,HSE Dublin & Midlands,St. Luke's Radiation Oncology Network,0,0,0,False,,0.0,,
2025-11-28,HSE Dublin & Midlands,Tallaght University Hospital,17,12,29,False,30.0,7.0,4.0,
2025-11-28,HSE Dublin & North East,Cavan General Hospital,8,0,8,False,14.0,1.0,,
2025-11-28,HSE Dublin & North East,Connolly Hospital,2,0,2,False,0.0,5.0,,
2025-11-28,HSE Dublin & North East,Louth County Hospital,0,0,0,False,,0.0,,
2025-11-28,HSE Dublin & North East,Mater Misericordiae University Hospital,19,0,19,False,12.0,8.0,1.0,
2025-11-28,HSE Dublin & North East,National Orthopaedic Hospital Cappagh,0,0,0,False,,1.0,,
2025-11-28,HSE Dublin & North East,Our Lady of Lourdes Hospital,0,0,0,False,32.0,4.0,,
2025-11-28,HSE Dublin & North East,Our Lady's Hospital Navan,0,0,0,False,0.0,2.0,,
2025-11-28,HSE Dublin & South East,St Luke's General Hospital Kilkenny,0,0,0,False,18.0,13.0,,
2025-11-28,HSE Dublin & South East,St. Columcille's Hospital,0,0,0,False,,9.0,,
2025-11-28,HSE Dublin & South East,St. Michael's Hospital,0,0,0,False,,7.0,,
2025-11-28,HSE Dublin & South East,St. Vincent's University Hospital,20,3,23,False,42.0,16.0,1.0,
2025-11-28,HSE Dublin & South East,Tipperary University Hospital,3,0,3,False,12.0,12.0,,
2025-11-28,HSE Dublin & South East,UH Waterford,0,0,0,False,11.0,21.0,,
2025-11-28,HSE Dublin & South East,Wexford General Hospital,7,4,11,False,29.0,9.0,3.0,
2025-11-28,HSE Mid West,Nenagh Hospital,0,0,0,False,,2.0,,
2025-11-28,HSE Mid West,St. John's Hospital Limerick,0,0,0,False,,4.0,,
2025-11-28,HSE Mid West,UH Limerick,10,32,42,False,0.0,17.0,13.0,
2025-11-28,HSE South West,Cork University Hospital,10,0,10,False,23.0,26.0,2.0,
2025-11-28,HSE South West,Mallow General Hospital,0,0,0,False,,3.0,,
2025-11-28,HSE South West,Mercy University Hospital,9,2,11,False,18.0,15.0,3.0,2.0
2025-11-28,HSE South West,South Infirmary Victoria University Hospital,0,0,0,False,,2.0,,
2025-11-28,HSE South West,UH Kerry,14,7,21,False,11.0,32.0,8.0,1.0
2025-11-28,HSE West & North West,Letterkenny University Hospital,7,6,13,False,13.0,36.0,3.0,
2025-11-28,HSE West & North West,Mayo University Hospital,3,9,12,False,14.0,15.0,6.0,
2025-11-28,HSE West & North West,Portiuncula University Hospital,3,0,3,False,0.0,7.0,,
2025-11-28,HSE West & North West,Roscommon University Hospital,0,0,0,False,,6.0,,
2025-11-28,HSE West & North West,Sligo University Hospital,19,10,29,False,19.0,29.0,5.0,
2025-11-28,National Total,National Total,215,90,305,True,440.0,434.0,51.0,3.0
2025-11-29,HSE Dublin & Midlands,CHI at Tallaght,0,0,0,False,0.0,0.0,,
2025-11-29,HSE Dublin & Midlands,CHI at Temple Street,2,0,2,False,0.0,1.0,,
2025-11-29,HSE Dublin & Midlands,MRH Mullingar,2,0,2,False,11.0,5.0,,
2025-11-29,HSE Dublin & Midlands,MRH Portlaoise,8,0,8,False,0.0,4.0,,
2025-11-29,HSE Dublin & Midlands,MRH Tullamore,0,0,0,False,15.0,7.0,,
2025-11-29,HSE Dublin & Midlands,Naas General Hospital,13,0,13,False,0.0,12.0,2.0,
2025-11-29,HSE Dublin & Midlands,St. James's Hospital,11,0,11,False,24.0,26.0,,
2025-11-29,HSE Dublin & Midlands,St. Luke's Radiation Oncology Network,0,0,0,False,,0.0,,
2025-11-29,HSE Dublin & Midlands,Tallaght University Hospital,10,0,10,False,30.0,8.0,1.0,
2025-11-29,HSE Dublin & North East,Cavan General Hospital,9,0,9,False,19.0,1.0,,
2025-11-29,HSE Dublin & North East,Connolly Hospital,0,0,0,False,0.0,5.0,,
2025-11-29,HSE Dublin & North East,Louth County Hospital,0,0,0,False,,0.0,,
2025-11-29,HSE Dublin & North East,Mater Misericordiae University Hospital,2,0,2,False,13.0,8.0,,
2025-11-29,HSE Dublin & North East,National Orthopaedic Hospital Cappagh,0,0,0,False,,1.0,,
2025-11-29,HSE Dublin & North East,Our Lady of Lourdes Hospital,0,0,0,False,22.0,4.0,,
2025-11-29,HSE Dublin & North East,Our Lady's Hospital Navan,0,0,0,False,0.0,2.0,,
2025-11-29,HSE Dublin & South East,St Luke's General Hospital Kilkenny,0,0,0,False,14.0,13.0,,
2025-11-29,HSE Dublin & South East,St. Columcille's Hospital,0,0,0,False,,9.0,,
2025-11-29,HSE Dublin & South East,St. Michael's Hospital,0,0,0,False,,7.0,,
2025-11-29,HSE Dublin & South East,St. Vincent's University Hospital,21,0,21,False,27.0,14.0,2.0,
2025-11-29,HSE Dublin & South East,Tipperary University Hospital,7,0,7,False,10.0,11.0,2.0,
2025-11-29,HSE Dublin & South East,UH Waterford,0,0,0,False,5.0,17.0,,
2025-11-29,HSE Dublin & South East,Wexford General Hospital,4,4,8,False,23.0,8.0,2.0,
2025-11-29,HSE Mid West,Nenagh Hospital,0,0,0,False,,2.0,,
2025-11-29,HSE Mid West,St. John's Hospital Limerick,0,0,0,False,,4.0,,
2025-11-29,HSE Mid West,UH Limerick,8,8,16,False,0.0,17.0,5.0,
2025-11-29,HSE South West,Cork University Hospital,1,0,1,False,10.0,26.0,,
2025-11-29,HSE South West,Mallow General Hospital,0,0,0,False,,4.0,,
2025-11-29,HSE South West,Mercy University Hospital,8,2,10,False,17.0,12.0,2.0,
2025-11-29,HSE South West,South Infirmary Victoria University Hospital,0,0,0,False,,2.0,,
2025-11-29,HSE South West,UH Kerry,14,0,14,False,9.0,31.0,1.0,
2025-11-29,HSE West & North West,Letterkenny University Hospital,6,5,11,False,10.0,40.0,1.0,
2025-11-29,HSE West & North West,Mayo University Hospital,2,3,5,False,11.0,15.0,,
2025-11-29,HSE West & North West,Portiuncula University Hospital,3,0,3,False,0.0,6.0,,
2025-11-29,HSE West & North West,Roscommon University Hospital,0,0,0,False,,5.0,,
2025-11-29,HSE West & North West,Sligo University Hospital,13,5,18,False,15.0,31.0,3.0,
2025-11-29,National Total,National Total,150,27,177,True,321.0,425.0,21.0,0.0
2025-11-30,HSE Dublin & Midlands,CHI at Tallaght,0,0,0,False,0.0,0.0,,
2025-11-30,HSE Dublin & Midlands,CHI at Temple Street,4,0,4,False,0.0,1.0,,
2025-11-30,HSE Dublin & Midlands,MRH Mullingar,1,0,1,False,18.0,5.0,,
2025-11-30,HSE Dublin & Midlands,MRH Portlaoise,4,0,4,False,4.0,4.0,,
2025-11-30,HSE Dublin & Midlands,MRH Tullamore,0,0,0,False,21.0,7.0,,
2025-11-30,HSE Dublin & Midlands,Naas General Hospital,7,0,7,False,10.0,12.0,,
2025-11-30,HSE Dublin & Midlands,St. James's Hospital,11,0,11,False,24.0,26.0,,
2025-11-30,HSE Dublin & Midlands,St. Luke's Radiation Oncology Network,0,0,0,False,,0.0,,
2025-11-30,HSE Dublin & Midlands,Tallaght University Hospital,21,7,28,False,30.0,8.0,5.0,
2025-11-30,HSE Dublin & North East,Cavan General Hospital,13,0,13,False,12.0,1.0,,
2025-11-30,HSE Dublin & North East,Connolly Hospital,2,0,2,False,0.0,5.0,,
2025-11-30,HSE Dublin & North East,Louth County Hospital,0,0,0,False,,0.0,,
2025-11-30,HSE Dublin & North East,Mater Misericordiae University Hospital,12,0,12,False,19.0,8.0,,
2025-11-30,HSE Dublin & North East,National Orthopaedic Hospital Cappagh,0,0,0,False,,1.0,,
2025-11-30,HSE Dublin & North East,Our Lady of Lourdes Hospital,0,0,0,False,26.0,4.0,,
2025-11-30,HSE Dublin & North East,Our Lady's Hospital Navan,0,0,0,False,5.0,2.0,,
2025-11-30,HSE Dublin & South East,St Luke's General Hospital Kilkenny,0,0,0,False,18.0,13.0,,
2025-11-30,HSE Dublin & South East,St. Columcille's Hospital,0,0,0,False,,9.0,,
2025-11-30,HSE Dublin & South East,St. Michael's Hospital,0,0,0,False,,7.0,,
2025-11-30,HSE Dublin & South East,St. Vincent's University Hospital,21,0,21,False,28.0,14.0,1.0,
2025-11-30,HSE Dublin & South East,Tipperary University Hospital,7,0,7,False,16.0,11.0,3.0,
2025-11-30,HSE Dublin & South East,UH Waterford,0,0,0,False,15.0,17.0,,
2025-11-30,HSE Dublin & South East,Wexford General Hospital,5,3,8,False,28.0,8.0,,
2025-11-30,HSE Mid West,Nenagh Hospital,0,0,0,False,,2.0,,
2025-11-30,HSE Mid West,St. John's Hospital Limerick,0,0,0,False,,4.0,,
2025-11-30,HSE Mid West,UH Limerick,4,13,17,False,0.0,17.0,4.0,
2025-11-30,HSE South West,Cork University Hospital,11,2,13,False,14.0,26.0,,
2025-11-30,HSE South West,Mallow General Hospital,0,0,0,False,,4.0,,
2025-11-30,HSE South West,Mercy University Hospital,2,4,6,False,19.0,12.0,1.0,
2025-11-30,HSE South West,South Infirmary Victoria University Hospital,0,0,0,False,,2.0,,
2025-11-30,HSE South West,UH Kerry,6,0,6,False,7.0,27.0,3.0,
2025-11-30,HSE West & North West,Letterkenny University Hospital,13,6,19,False,14.0,40.0,4.0,
2025-11-30,HSE West & North West,Mayo University Hospital,2,7,9,False,9.0,15.0,2.0,
2025-11-30,HSE West & North West,Portiuncula University Hospital,9,0,9,False,3.0,6.0,1.0,
2025-11-30,HSE West & North West,Roscommon University Hospital,0,0,0,False,,5.0,,
2025-11-30,HSE West & North West,Sligo University Hospital,9,9,18,False,17.0,31.0,4.0,1.0
2025-11-30,National Total,National Total,170,51,221,True,398.0,421.0,28.0,1.0
2025-12-01,HSE Dublin & Midlands,CHI at Tallaght,2,0,2,False,2.0,0.0,,
2025-12-01,HSE Dublin & Midlands,CHI at Temple Street,0,0,0,False,0.0,1.0,,
2025-12-01,HSE Dublin & Midlands,MRH Mullingar,6,0,6,False,20.0,5.0,,
2025-12-01,HSE Dublin & Midlands,MRH Portlaoise,1,0,1,False,5.0,4.0,,
2025-12-01,HSE Dublin & Midlands,MRH Tullamore,0,0,0,False,24.0,7.0,,
2025-12-01,HSE Dublin & Midlands,Naas General Hospital,16,1,17,False,14.0,12.0,2.0,
2025-12-01,HSE Dublin & Midlands,St. James's Hospital,29,0,29,False,27.0,26.0,1.0,
2025-12-01,HSE Dublin & Midlands,St. Luke's Radiation Oncology Network,0,0,0,False,,0.0,,
2025-12-01,HSE Dublin & Midlands,Tallaght University Hospital,20,11,31,False,30.0,8.0,13.0,3.0
2025-12-01,HSE Dublin & North East,Cavan General Hospital,9,0,9,False,9.0,1.0,,
2025-12-01,HSE Dublin & North East,Connolly Hospital,4,0,4,False,7.0,5.0,,
2025-12-01,HSE Dublin & North East,Louth County Hospital,0,0,0,False,,0.0,,
2025-12-01,HSE Dublin & North East,Mater Misericordiae University Hospital,14,0,14,False,19.0,8.0,,
2025-12-01,HSE Dublin & North East,National Orthopaedic Hospital Cappagh,0,0,0,False,,1.0,,
2025-12-01,HSE Dublin & North East,Our Lady of Lourdes Hospital,12,0,12,False,32.0,4.0,,
2025-12-01,HSE Dublin & North East,Our Lady's Hospital Navan,0,0,0,False,9.0,2.0,,
2025-12-01,HSE Dublin & South East,St Luke's General Hospital Kilkenny,7,0,7,False,20.0,13.0,,
2025-12-01,HSE Dublin & South East,St. Columcille's Hospital,0,0,0,False,,9.0,,
2025-12-01,HSE Dublin & South East,St. Michael's Hospital,0,0,0,False,,7.0,,
2025-12-01,HSE Dublin & South East,St. Vincent's University Hospital,20,2,22,False,42.0,14.0,4.0,2.0
2025-12-01,HSE Dublin & South East,Tipperary University Hospital,9,0,9,False,26.0,11.0,5.0,
2025-12-01,HSE Dublin & South East,UH Waterford,0,0,0,False,16.0,17.0,,
2025-12-01,HSE Dublin & South East,Wexford General Hospital,8,6,14,False,32.0,8.0,1.0,
2025-12-01,HSE Mid West,Nenagh Hospital,0,0,0,False,,2.0,,
2025-12-01,HSE Mid West,St. John's Hospital Limerick,0,0,0,False,,4.0,,
2025-12-01,HSE Mid West,UH Limerick,10,26,36,False,4.0,17.0,7.0,
2025-12-01,HSE South West,Cork University Hospital,21,7,28,False,31.0,26.0,4.0,
2025-12-01,HSE South West,Mallow General Hospital,0,0,0,False,,4.0,,
2025-12-01,HSE South West,Mercy University Hospital,8,5,13,False,19.0,12.0,5.0,
2025-12-01,HSE South West,South Infirmary Victoria University Hospital,0,0,0,False,,2.0,,
2025-12-01,HSE South West,UH Kerry,13,5,18,False,7.0,27.0,3.0,
2025-12-01,HSE West & North West,Letterkenny University Hospital,12,6,18,False,23.0,40.0,3.0,
2025-12-01,HSE West & North West,Mayo University Hospital,1,5,6,False,10.0,13.0,4.0,
2025-12-01,HSE West & North West,Portiuncula University Hospital,7,0,7,False,7.0,6.0,,
2025-12-01,HSE West & North West,Roscommon University Hospital,0,0,0,False,,5.0,,
2025-12-01,HSE West & North West,Sligo University Hospital,12,12,24,False,22.0,31.0,10.0,2.0
2025-12-01,National Total,National Total,257,91,348,True,514.0,419.0,63.0,7.0
2025-12-02,HSE Dublin & Midlands,CHI at Tallaght,0,0,0,False,2.0,0.0,,
2025-12-02,HSE Dublin & Midlands,CHI at Temple Street,6,0,6,False,0.0,1.0,,
2025-12-02,HSE Dublin & Midlands,MRH Mullingar,9,0,9,False,20.0,5.0,,
2025-12-02,HSE Dublin & Midlands,MRH Portlaoise,5,0,5,False,0.0,4.0,,
2025-12-02,HSE Dublin & Midlands,MRH Tullamore,0,0,0,False,35.0,7.0,,
2025-12-02,HSE Dublin & Midlands,Naas General Hospital,23,0,23,False,7.0,11.0,6.0,4.0
2025-12-02,HSE Dublin & Midlands,St. James's Hospital,13,0,13,False,40.0,26.0,1.0,
2025-12-02,HSE Dublin & Midlands,St. Luke's Radiation Oncology Network,0,0,0,False,,0.0,,
2025-12-02,HSE Dublin & Midlands,Tallaght University Hospital,10,14,24,False,30.0,6.0,9.0,
2025-12-02,HSE Dublin & North East,Cavan General Hospital,10,0,10,False,12.0,1.0,,
2025-12-02,HSE Dublin & North East,Connolly Hospital,5,0,5,False,5.0,5.0,,
2025-12-02,HSE Dublin & North East,Louth County Hospital,0,0,0,False,,0.0,,
2025-12-02,HSE Dublin & North East,Mater Misericordiae University Hospital,31,0,31,False,19.0,11.0,4.0,
2025-12-02,HSE Dublin & North East,National Orthopaedic Hospital Cappagh,0,0,0,False,,1.0,,
2025-12-02,HSE Dublin & North East,Our Lady of Lourdes Hospital,14,0,14,False,34.0,5.0,,
2025-12-02,HSE Dublin & North East,Our Lady's Hospital Navan,5,0,5,False,11.0,2.0,,
2025-12-02,HSE Dublin & South East,St Luke's General Hospital Kilkenny,6,0,6,False,26.0,10.0,,
2025-12-02,HSE Dublin & South East,St. Columcille's Hospital,0,0,0,False,,9.0,,
2025-12-02,HSE Dublin & South East,St. Michael's Hospital,0,0,0,False,,7.0,,
2025-12-02,HSE Dublin & South East,St. Vincent's University Hospital,22,0,22,False,42.0,14.0,2.0,2.0
2025-12-02,HSE Dublin & South East,Tipperary University Hospital,10,0,10,False,22.0,13.0,5.0,
2025-12-02,HSE Dublin & South East,UH Waterford,0,0,0,False,10.0,17.0,,
2025-12-02,HSE Dublin & South East,Wexford General Hospital,10,5,15,False,30.0,7.0,1.0,1.0
2025-12-02,HSE Mid West,Nenagh Hospital,0,0,0,False,,5.0,,
2025-12-02,HSE Mid West,St. John's Hospital Limerick,0,0,0,False,,4.0,,
2025-12-02,HSE Mid West,UH Limerick,17,38,55,False,5.0,17.0,11.0,
2025-12-02,HSE South West,Cork University Hospital,14,0,14,False,34.0,29.0,,
2025-12-02,HSE South West,Mallow General Hospital,0,0,0,False,,4.0,,
2025-12-02,HSE South West,Mercy University Hospital,30,4,34,False,20.0,13.0,6.0,2.0
2025-12-02,HSE South West,South Infirmary Victoria University Hospital,0,0,0,False,,2.0,,
2025-12-02,HSE South West,UH Kerry,20,2,22,False,9.0,32.0,3.0,
2025-12-02,HSE West & North West,Letterkenny University Hospital,10,7,17,False,26.0,37.0,4.0,
2025-12-02,HSE West & North West,Mayo University Hospital,7,10,17,False,13.0,10.0,5.0,
